[2026-05-13T03:45:09+00:00] starting L base 10k training on GPU 5
Device: cuda
Dataset: datasets/simple_tcno_stratified_1p_10000steps_10x.npz
Shapes: pos=(20480, 10001, 1, 2), vel=(20480, 10001, 1, 2), coll=(20480, 10000)
Splits: train=16384, val=2048, test=2048
Materialized train samples on cuda: 163856384
Samples per epoch: 8388608
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/shawheen/.netrc.
wandb: Currently logged in as: synaderi (synaderi-uc-davis) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /home/shawheen/research_project/particle_nn_sim_files/particle_nn_sim/wandb/run-20260513_034653-hdnl525a
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run L-base-10k-gpu5
wandb: ⭐️ View project at https://wandb.ai/synaderi-uc-davis/particle-nn-sim
wandb: 🚀 View run at https://wandb.ai/synaderi-uc-davis/particle-nn-sim/runs/hdnl525a
Epoch 600 | train_loss=0.005257 | train_mse=0.005257 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.005312 | val_mse=0.005312 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=599 | lr=2.50e-04 | sec=3.70
Epoch 625 | train_loss=0.005150 | train_mse=0.005150 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.005132 | val_mse=0.005132 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=613 | lr=2.50e-04 | sec=3.72
Epoch 650 | train_loss=0.005637 | train_mse=0.005637 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.005255 | val_mse=0.005255 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=643 | lr=2.50e-04 | sec=3.71
Epoch 675 | train_loss=0.004660 | train_mse=0.004660 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.004647 | val_mse=0.004647 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=675 | lr=2.50e-04 | sec=3.67
Epoch 700 | train_loss=0.005025 | train_mse=0.005025 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.004627 | val_mse=0.004627 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=694 | lr=2.50e-04 | sec=3.66
Epoch 725 | train_loss=0.004691 | train_mse=0.004691 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.004471 | val_mse=0.004471 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=720 | lr=2.50e-04 | sec=3.66
Epoch 750 | train_loss=0.004368 | train_mse=0.004368 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.004418 | val_mse=0.004418 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=739 | lr=2.50e-04 | sec=3.66
Epoch 775 | train_loss=0.007140 | train_mse=0.007140 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.006931 | val_mse=0.006931 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=769 | lr=2.50e-04 | sec=3.69
Epoch 800 | train_loss=0.004099 | train_mse=0.004099 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.004054 | val_mse=0.004054 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=781 | lr=2.50e-04 | sec=3.69
Epoch 825 | train_loss=0.003869 | train_mse=0.003869 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.004487 | val_mse=0.004487 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=824 | lr=2.50e-04 | sec=3.70
Epoch 850 | train_loss=0.003848 | train_mse=0.003848 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.003798 | val_mse=0.003798 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=850 | lr=2.50e-04 | sec=3.71
Epoch 875 | train_loss=0.003799 | train_mse=0.003799 | train_speed_mse=0.000000 | train_endpoint_vel_mse=nan | train_event_bce=nan | val_loss=0.003870 | val_mse=0.003870 | val_speed_mse=0.000000 | val_vel_mse_sup=0.000000 | val_endpoint_vel_mse=nan | val_event_bce=nan | val_event_acc=nan | best_epoch=861 | lr=2.50e-04 | sec=3.70
